date_st,acc_br,acc_sw,lat,lon,speed,Trip,acc_lat_dr,participant
2025-07-06T15:30:13Z,-0.49999999999999994,-0.020000000000000004,43.06773,-89.40915833333334,NA,775,-0.05,AF04
2025-07-06T15:30:14Z,-0.6299999999999999,-0.05,43.06773333333334,-89.40909833333333,NA,775,-0.05,AF04
2025-07-06T15:32:26Z,-0.51,-0.03,43.067078333333335,-89.39539666666667,NA,775,-0.03,AF04
2025-07-06T15:32:27Z,-0.48,-0.08,43.067076666666665,-89.39537833333333,NA,775,-0.03,AF04
2025-07-07T13:47:40Z,-0.425,0.03,43.07772333333333,-89.38596666666666,NA,784,-0.02,AF04
2025-07-08T00:39:27Z,-0.44,0.155,43.077215,-89.42894333333334,NA,787,-0.065,AF04
2025-07-08T01:56:01Z,-0.42999999999999994,-0.39,43.072313333333334,-89.40573333333333,NA,788,-0.03,AF04
2025-07-08T01:57:15Z,-0.43,-0.02,43.07214166666667,-89.40106333333334,NA,788,0.01,AF04
2025-07-10T22:54:06Z,-0.43999999999999995,-0.02,43.06784666666667,-89.41252833333333,NA,793,-0.02,AF04
2025-07-10T23:14:44Z,-0.415,0.23,43.06776166666667,-89.41269666666666,NA,793,-0.08,AF04
2025-07-11T22:46:21Z,-0.445,-0.16999999999999998,43.07973333333333,-89.37672333333333,NA,800,-0.05,AF04
2025-07-11T22:46:22Z,-0.575,-0.21,43.07974333333333,-89.37671833333333,NA,800,-0.05,AF04
2025-07-11T22:49:20Z,-0.43500000000000005,0,43.08569166666667,-89.37436833333334,NA,800,-0.03,AF04
2025-07-11T22:49:21Z,-0.5950000000000001,-0.09,43.085703333333335,-89.37437833333334,NA,800,-0.03,AF04
2025-07-11T22:49:22Z,-0.7050000000000001,-0.14,43.08575,-89.374408333333335,NA,800,-0.03,AF04
2025-07-11T22:53:46Z,-0.475,0.01,43.078116666666666,-89.38859166666667,NA,800,0,AF04
2025-07-11T22:53:47Z,-0.43500000000000005,0.02,43.07815166666666,-89.38863166666667,NA,800,0,AF04
2025-07-12T22:35:48Z,-0.625,0.010000000000000002,43.06871666666667,-89.40904,NA,807,-0.04,AF04
2025-07-12T22:35:49Z,-0.605,-0.03000000000000001,43.06864,-89.40904166666667,NA,807,-0.04,AF04
2025-07-12T22:44:54Z,-0.45000000000000007,-0.039999999999999994,43.066235,-89.41498333333334,NA,807,-0.08,AF04
2025-07-13T23:36:36Z,-0.56,-0.009999999999999997,43.07510833333333,-89.406215,NA,816,-0.07,AF04
2025-07-13T23:36:37Z,-0.44,-0.01999999999999999,43.07502,-89.40621,NA,816,-0.07,AF04
2025-07-15T00:17:21Z,-0.48999999999999994,-0.015,43.070978333333336,-89.39175,NA,821,-0.035,AF04
2025-07-15T00:17:22Z,-0.54,-0.0049999999999999975,43.07098333333333,-89.39175166666666,NA,821,-0.035,AF04
2025-07-15T00:19:14Z,-0.42,-0.12,43.07100166666667,-89.401005,NA,821,-0.04,AF04
2025-07-15T00:22:11Z,-0.42,0.010000000000000007,43.074918333333336,-89.40623833333333,NA,821,-0.07,AF04
2025-02-06T17:16:43Z,-0.68,-0.04499999999999993,43.072246666666665,-89.41300166666667,NA,1,-1.0550000000000002,AF05
2025-02-06T17:16:44Z,-0.67,-0.4849999999999999,43.072246666666665,-89.41300166666667,NA,1,-1.0550000000000002,AF05
2025-02-06T17:16:45Z,-1.25,0.04500000000000015,43.072246666666665,-89.41300166666667,NA,1,-1.0550000000000002,AF05
2025-02-06T17:16:47Z,-0.54,-0.3849999999999998,43.072246666666665,-89.41300166666667,NA,1,-1.0550000000000002,AF05
2025-02-06T17:16:48Z,-0.4600000000000001,0.2350000000000002,43.072246666666665,-89.41300166666667,NA,1,-1.0550000000000002,AF05
2025-02-06T17:16:49Z,-0.5800000000000001,-0.32499999999999973,43.072246666666665,-89.41300166666667,NA,1,-1.0550000000000002,AF05
2025-02-06T17:17:23Z,-0.66,-0.26,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:24Z,-0.6000000000000001,-0.30000000000000004,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:25Z,-0.87,-1.0299999999999998,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:26Z,-1.06,-0.66,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:27Z,-0.6900000000000001,-0.66,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:28Z,-0.8500000000000001,-0.27,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:31Z,-0.5,-0.5,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:33Z,-1.09,-0.95,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:17:34Z,-0.77,-0.07999999999999999,43.072246666666665,-89.41300166666667,NA,1,-0.1,AF05
2025-02-06T17:18:02Z,-1.1,-0.29,43.072246666666665,-89.41300166666667,NA,1,-0.13,AF05
2025-02-06T17:18:03Z,-0.92,-1.66,43.072246666666665,-89.41300166666667,NA,1,-0.13,AF05
2025-02-06T17:19:01Z,-1.02,-0.2,43.07219,-89.41288833333333,NA,1,-0.43,AF05
2025-02-06T17:19:02Z,-1.02,0.75,43.07218833333334,-89.412895,NA,1,-0.43,AF05
2025-02-06T17:19:03Z,-0.46,1.07,43.07219,-89.4129,NA,1,-0.43,AF05
2025-02-06T17:19:04Z,-0.91,0.8300000000000001,43.072195,-89.41290666666667,NA,1,-0.43,AF05
2025-02-06T17:19:05Z,-0.59,0.21,43.07219833333333,-89.41290833333333,NA,1,-0.43,AF05
2025-02-06T17:24:55Z,-0.565,-0.51,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-06T17:24:58Z,-0.415,-0.2,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-06T17:25:00Z,-0.66,-0.86,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-06T17:25:01Z,-0.6,-0.66,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-06T17:25:02Z,-0.59,-0.66,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-06T17:25:03Z,-0.58,-0.7,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-06T17:25:04Z,-0.66,-0.66,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-06T17:25:05Z,-0.65,-0.64,43.07229,-89.41285333333332,NA,1,-0.14,AF05
2025-02-25T22:20:39Z,-0.44,0,43.06300666666668,-89.40056,NA,86,-0.05,AF05
2025-02-25T22:20:40Z,-0.44,0.03,43.063015,-89.40056,NA,86,-0.05,AF05
2025-03-18T20:38:23Z,-0.42,0.019999999999999997,43.06374,-89.40091333333332,NA,167,-0.06,AF05
2025-03-20T00:36:04Z,-0.44,-0.06,43.07286833333332,-89.40227,NA,175,-0.06,AF05
2025-03-28T01:48:50Z,-0.425,0.019999999999999997,43.12042333333332,-89.33374,NA,213,-0.06,AF05
2025-03-30T19:04:35Z,-0.42,-0.009999999999999997,43.072955,-89.40235833333332,NA,226,-0.05,AF05
2025-04-01T20:14:08Z,-0.425,-0.13,43.07292,-89.402405,NA,234,-0.05,AF05
2025-04-08T18:16:36Z,-0.43,0,43.03379833333331,-89.41857,NA,276,-0.02,AF05
2025-04-20T14:42:48Z,-0.43,-0.14,43.07291166666669,-89.40224666666668,NA,342,-0.05,AF05
2025-04-25T14:47:53Z,-0.44,-0.1,43.07288666666668,-89.40223,NA,375,-0.04,AF05
2025-04-27T20:20:18Z,-0.415,0.02,43.03353166666668,-89.40730166666668,NA,389,-0.04,AF05
2025-04-27T20:20:19Z,-0.415,0.04,43.033535,-89.407305,NA,389,-0.04,AF05
2025-06-12T00:32:44Z,-0.44,0,43.03637166666667,-89.40533,NA,526,-0.04,AF05
2025-06-12T00:32:45Z,-0.47,0,43.03638,-89.40532333333333,NA,526,-0.04,AF05
2025-02-17T17:19:46Z,-0.46,-0.59,43.07331666666666,-89.41190666666667,NA,2,-0.1,AF06
2025-02-17T17:19:47Z,-0.7899999999999999,-0.33999999999999997,43.07331666666666,-89.41190666666667,NA,2,-0.1,AF06
2025-02-17T17:19:48Z,-0.84,-0.18000000000000002,43.07331666666666,-89.41190666666667,NA,2,-0.1,AF06
2025-02-17T17:19:55Z,-1.14,0.04000000000000001,43.07331666666666,-89.41190666666667,NA,2,-0.1,AF06
2025-02-17T17:19:56Z,-1.11,0.07,43.07331666666666,-89.41190666666667,NA,2,-0.1,AF06
2025-02-17T17:19:57Z,-1.08,0.08,43.07331666666666,-89.41190666666667,NA,2,-0.1,AF06
2025-02-17T17:19:58Z,-1.06,0.04000000000000001,43.07331666666666,-89.41190666666667,NA,2,-0.1,AF06
2025-02-17T17:21:11Z,-0.6000000000000001,-0.14,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:21:12Z,-0.6000000000000001,-0.039999999999999994,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:21:13Z,-0.63,-0.09,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:21:14Z,-0.63,-0.12,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:22:03Z,-1.09,-0.02,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:22:04Z,-0.99,-0.12,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:22:12Z,-0.49,-0.06999999999999999,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:22:13Z,-0.5700000000000001,0.11,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:22:14Z,-0.5800000000000001,0.12,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:22:15Z,-0.54,0.02,43.07331666666666,-89.41190666666667,NA,2,-0.02,AF06
2025-02-17T17:23:10Z,-0.53,-0.24,43.07331666666666,-89.41190666666667,NA,2,-0.01,AF06
2025-02-17T17:25:09Z,-0.8300000000000001,-0.55,43.07331666666666,-89.41190666666667,NA,2,-0.06,AF06
2025-02-19T19:13:43Z,-0.62,-0.36,43.07331666666666,-89.41190666666667,NA,2,-0.08,AF06
2025-02-19T19:13:44Z,-0.65,-0.23,43.07331666666666,-89.41190666666667,NA,2,-0.08,AF06
2025-02-19T19:15:27Z,-0.53,-0.32,43.07263,-89.41261666666666,NA,2,-0.07,AF06
2025-03-03T20:03:57Z,-0.42,-0.010000000000000002,43.061145,-89.47228,NA,89,-0.04,AF06
2025-02-24T19:15:57Z,-0.71,-0.12,43.07249,-89.41277333333332,NA,1,-0.33,AF07
2025-02-24T19:16:38Z,-0.88,-0.8200000000000001,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:39Z,-0.86,0.14,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:40Z,-0.87,0.54,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:43Z,-0.54,0.73,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:45Z,-0.45,0.5,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:46Z,-0.59,0.51,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:47Z,-0.81,0.5800000000000001,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:48Z,-0.52,0.41,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:49Z,-0.54,0.51,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:50Z,-0.8400000000000001,0.37,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:51Z,-0.71,0.53,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:52Z,-0.72,0.56,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:53Z,-0.75,0.54,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:54Z,-0.73,0.52,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:55Z,-0.99,0.4,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:56Z,-1.11,0.32,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:57Z,-1.15,0.21,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:58Z,-1.08,-0.14,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:16:59Z,-1.63,0.13,43.07249,-89.41277333333332,NA,1,-0.24,AF07
2025-02-24T19:17:00Z,-1.19,-0.1,43.07249,-89.41277333333332,NA,1,-0.05,AF07
2025-02-24T19:17:01Z,-0.62,0.22000000000000003,43.07249,-89.41277333333332,NA,1,-0.05,AF07
2025-02-24T19:17:02Z,-0.46,-0.009999999999999997,43.07249,-89.41277333333332,NA,1,-0.05,AF07
2025-02-24T19:17:25Z,-0.8099999999999999,-0.69,43.07249,-89.41277333333332,NA,1,-0.05,AF07
2025-02-24T19:17:26Z,-0.76,-0.8999999999999999,43.07249,-89.41277333333332,NA,1,-0.05,AF07
2025-02-24T19:17:27Z,-0.85,-0.18,43.072318333333314,-89.412825,NA,1,-0.05,AF07
2025-02-24T19:17:30Z,-0.45,-0.15000000000000002,43.072485,-89.41268666666669,NA,1,-0.05,AF07
2025-02-25T18:14:57Z,-0.48,-0.45,43.07325166666668,-89.414575,NA,1,-0.19,AF08
2025-02-25T18:15:19Z,-0.41999999999999993,-0.18,43.07325166666668,-89.414575,NA,1,-0.13,AF08
2025-02-25T18:15:28Z,-0.5,-0.04000000000000001,43.07289,-89.41422,NA,1,-0.13,AF08
2025-02-25T18:15:31Z,-0.47,-0.01999999999999999,43.072875,-89.414165,NA,1,-0.13,AF08
2025-02-25T18:15:32Z,-0.61,-0.25,43.072845,-89.41412666666668,NA,1,-0.13,AF08
2025-02-25T18:16:20Z,-0.51,-0.63,43.07273833333332,-89.41398833333332,NA,1,-0.03,AF08
2025-03-18T20:35:52Z,-0.5149999999999999,-0.255,43.068346666666685,-89.39747833333331,NA,122,-0.055,AF08
2025-03-27T04:04:44Z,-0.42,0.08,43.19153166666669,-89.56586,NA,186,-0.02,AF08
2025-03-31T13:52:34Z,-0.43,0.02,43.191285,-89.56628333333332,NA,216,0.02,AF08
2025-04-18T21:33:28Z,-0.46,-0.27,43.1916066666667,-89.4525633333333,NA,344,0.17,AF08
2025-04-18T22:12:29Z,-0.43999999999999995,-0.14,43.1863866666667,-89.23021,NA,345,0.13,AF08
2025-04-23T22:54:05Z,-0.415,-0.165,43.23589833333331,-89.50641,NA,379,0.105,AF08
2025-04-23T22:54:06Z,-0.415,-0.15500000000000003,43.235946666666685,-89.50634333333332,NA,379,0.105,AF08
2025-04-24T21:44:04Z,-0.44,-0.28,43.06673,-89.525485,NA,384,0.14,AF08
2025-06-19T20:06:16Z,-0.45000000000000007,-0.79,43.27014166666667,-89.72030666666667,NA,1286,-0.01,AF08
2025-06-19T20:06:17Z,-0.57,-0.5599999999999999,43.27014166666667,-89.72030666666667,NA,1286,-0.01,AF08
2025-06-19T20:06:18Z,-0.4700000000000001,-1.16,43.27014166666667,-89.72030666666667,NA,1286,-0.01,AF08
2025-06-19T20:06:19Z,-0.65,-0.09000000000000001,43.27014166666667,-89.72030666666667,NA,1286,-0.01,AF08
2025-06-23T23:35:57Z,-0.44000000000000006,0,43.07458,-89.52687833333333,NA,1341,0.02,AF08
2025-03-05T17:10:53Z,-0.87,-0.24,43.072305,-89.41285333333332,NA,1,-0.04,AF09
2025-03-05T17:10:54Z,-1.46,0.32999999999999996,43.07230666666669,-89.41285333333332,NA,1,-0.04,AF09
2025-03-05T17:10:55Z,-1.4,-0.28,43.07230666666669,-89.41285333333332,NA,1,-0.04,AF09
2025-03-05T17:10:56Z,-1.24,-0.19,43.07230666666669,-89.41285333333332,NA,1,-0.04,AF09
2025-03-05T17:10:57Z,-1.24,-0.04,43.0723,-89.41285166666668,NA,1,-0.04,AF09
2025-03-05T17:10:58Z,-1.23,0,43.072295,-89.41285333333332,NA,1,-0.04,AF09
2025-03-05T17:10:59Z,-1.12,0.04,43.072295,-89.41285166666668,NA,1,-0.04,AF09
2025-03-05T20:34:13Z,-0.66,0.65,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:14Z,-0.63,0.7000000000000001,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:15Z,-0.61,0.6900000000000001,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:16Z,-0.48999999999999994,0.75,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:17Z,-0.64,0.63,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:18Z,-0.75,0.44,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:19Z,-0.75,0.44,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:20Z,-0.8,0.33,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:21Z,-0.91,0.24,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:22Z,-0.94,0.16999999999999998,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:23Z,-0.94,0.02,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:24Z,-0.94,-0.21,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:25Z,-1.11,-0.19,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-05T20:34:26Z,-0.49999999999999994,-0.17,43.07354,-89.41260666666668,NA,1,-0.02,AF10
2025-03-06T05:14:50Z,-0.43,-0.06,42.915285,-89.37918333333332,NA,2,0.08,AF10
2025-03-06T05:14:51Z,-0.46,-0.15000000000000002,42.91528666666669,-89.37918333333332,NA,2,0.08,AF10
2025-03-06T16:23:12Z,-0.45,0.02,43.07941833333332,-89.428525,NA,3,-0.01,AF10
2025-03-06T16:23:15Z,-0.57,-1.01,43.07941833333332,-89.428525,NA,3,-0.01,AF10
2025-03-06T16:23:16Z,-0.51,-0.86,43.07941833333332,-89.428525,NA,3,-0.01,AF10
2025-03-06T16:23:17Z,-0.49,-0.52,43.07941833333332,-89.428525,NA,3,-0.01,AF10
2025-03-07T16:04:35Z,-0.48,0.05,43.10203666666668,-89.35469333333332,NA,6,-0.1,AF10
2025-03-07T16:04:36Z,-0.45,0.04000000000000001,43.10203666666668,-89.35469333333332,NA,6,-0.1,AF10
2025-03-10T15:17:50Z,-0.47,-0.06999999999999999,43.080085,-89.429215,NA,8,-0.08,AF10
2025-03-10T15:17:51Z,-0.47,0.04,43.08008333333332,-89.42921666666669,NA,8,-0.08,AF10
2025-03-10T15:17:52Z,-0.46,0.04,43.08008333333332,-89.42921833333337,NA,8,-0.08,AF10
2025-03-10T15:17:53Z,-0.46,0.04,43.08008666666669,-89.42921833333337,NA,8,-0.08,AF10
2025-03-10T15:17:54Z,-0.46,0.04,43.08008666666669,-89.42922,NA,8,-0.08,AF10
2025-03-10T15:17:55Z,-0.46,0.04,43.08008833333332,-89.42922166666668,NA,8,-0.08,AF10
2025-03-10T15:17:56Z,-0.46,0.04,43.08009,-89.42922333333331,NA,8,-0.08,AF10
2025-03-10T15:17:57Z,-0.46,0.04,43.08009,-89.42922333333331,NA,8,-0.08,AF10
2025-03-10T15:17:58Z,-0.46,0.04,43.08009,-89.42922333333331,NA,8,-0.08,AF10
2025-03-10T15:17:59Z,-0.46,0.04,43.08009166666669,-89.42922333333331,NA,8,-0.08,AF10
2025-03-18T21:17:33Z,-0.43999999999999995,0,43.07366166666668,-89.42520833333332,NA,24,-0.05,AF10
2025-03-20T17:38:59Z,-0.41999999999999993,0,43.07326833333332,-89.411335,NA,28,-0.03,AF10
2025-05-04T19:52:15Z,-0.42,-0.03,43.0990216666667,-89.3519783333333,5,238,-0.03,AF10
2025-05-08T14:00:33Z,-0.42,-0.060000000000000005,43.03682,-89.39267666666669,NA,259,0.01,AF10
2025-05-20T23:06:59Z,-0.415,0.045,43.07438,-89.43369,NA,420,-0.015,AF10
2025-06-05T15:03:55Z,-0.415,-0.11,43.080385,-89.428895,12,819,-0.01,AF10
2025-07-10T22:17:07Z,-0.44,0.095,43.06332166666667,-89.400855,NA,1785,-0.025,AF10
2025-05-04T15:30:55Z,-0.4700000000000001,0.02,43.033265,-89.40766,1,205,-0.04,AF11
2025-05-04T15:30:56Z,-0.4300000000000001,-0.010000000000000002,43.03327,-89.40766166666668,14,205,-0.04,AF11
2025-03-11T22:12:00Z,-0.9,0.16,43.07228833333332,-89.41286,NA,1,-0.04,AF12
2025-03-11T22:12:01Z,-0.7000000000000001,-0.2,43.07231166666668,-89.41284833333332,NA,1,-0.04,AF12
2025-03-12T12:12:00Z,-0.43,0.07500000000000001,43.075575,-89.5111533333333,NA,4,-0.07500000000000001,AF12
2025-03-12T12:12:02Z,-0.43,0.015000000000000012,43.075575,-89.5111533333333,36,4,-0.07500000000000001,AF12
2025-03-12T12:12:03Z,-0.43,-0.03499999999999999,43.075575,-89.5111533333333,47,4,-0.07500000000000001,AF12
2025-03-12T12:53:37Z,-0.42,0.08,43.17736,-89.446975,16,4,-0.05,AF12
2025-03-12T12:55:53Z,-0.42,-0.014999999999999986,43.17835,-89.43202666666669,11,4,-0.07500000000000001,AF12
2025-03-12T22:24:14Z,-0.44000000000000006,-0.31999999999999995,43.09710833333332,-89.50157666666668,18,9,-0.03,AF12
2025-03-13T12:48:22Z,-0.635,0.03,43.14814,-89.47159,19,13,-0.03,AF12
2025-03-13T12:48:23Z,-0.595,0.03,43.14817833333332,-89.47157166666668,38,13,-0.03,AF12
2025-03-13T12:48:24Z,-0.4449999999999999,0.03,43.14821666666669,-89.47155,50,13,-0.03,AF12
2025-03-13T12:51:07Z,-0.415,0.03,43.17343833333331,-89.46183833333332,10,13,-0.03,AF12
2025-03-13T12:52:39Z,-0.4300000000000001,0.019999999999999997,43.18327,-89.46173166666668,1,13,-0.03,AF12
2025-03-13T12:58:21Z,-0.43,-0.13,43.20304,-89.446775,6,13,-0.06,AF12
2025-03-13T12:58:22Z,-0.47,-0.1,43.20302,-89.44678,21,13,-0.06,AF12
2025-03-13T22:15:55Z,-0.42,0.04,43.177475,-89.461525,5,19,-0.03,AF12
2025-03-13T22:15:56Z,-0.44000000000000006,0.03,43.177475,-89.46154333333331,NA,19,-0.03,AF12
2025-03-13T22:28:17Z,-0.4300000000000001,-0.48,43.10615333333332,-89.52116,28,19,-0.02,AF12
2025-03-13T22:28:18Z,-0.52,-0.41,43.10610833333332,-89.52106166666668,41,19,-0.02,AF12
2025-03-13T22:28:19Z,-0.44000000000000006,-0.17,43.10609333333332,-89.52090666666669,57,19,-0.02,AF12
2025-03-14T01:58:47Z,-0.42,-0.17,43.07589333333333,-89.51103166666667,4,23,0,AF12
2025-03-15T06:30:52Z,-0.44000000000000006,0.18000000000000002,43.016088333333336,-89.53414666666667,36,35,-0.04,AF12
2025-03-15T06:30:53Z,-0.45000000000000007,0.19,43.01607833333333,-89.534275,47,35,-0.04,AF12
2025-03-15T06:49:42Z,-0.45,-0.355,43.06049,-89.52209333333333,15,35,0.005,AF12
2025-03-15T06:49:43Z,-0.47,-0.485,43.06052833333333,-89.52203333333334,24,35,0.005,AF12
2025-03-15T06:49:44Z,-0.44000000000000006,-0.515,43.060608333333334,-89.52198,36,35,0.005,AF12
2025-03-15T06:49:45Z,-0.45,-0.555,43.060715,-89.52197666666666,NA,35,0.005,AF12
2025-03-15T06:49:46Z,-0.42,-0.195,43.06086333333333,-89.522025,66,35,0.005,AF12
2025-03-15T14:34:26Z,-0.415,0.04,43.191403333333334,-89.56566166666667,8,38,0,AF12
2025-03-15T14:34:27Z,-0.485,0.04,43.191408333333335,-89.56570666666667,21,38,0,AF12
2025-03-15T14:34:28Z,-0.425,0.03,43.19142166666666,-89.56579833333333,39,38,0,AF12
2025-03-15T14:34:29Z,-0.415,0.04,43.19144166666667,-89.56591833333333,52,38,0,AF12
2025-03-15T17:54:18Z,-0.59,0.010000000000000002,44.97226166666667,-93.26121,11,38,-0.04,AF12
2025-03-15T17:54:19Z,-0.58,-0.05,44.97228833333333,-93.26127333333334,32,38,-0.04,AF12
2025-03-15T17:56:30Z,-0.43999999999999995,0.1,44.970351666666666,-93.26670666666666,41,38,0,AF12
2025-03-16T00:05:47Z,-0.4300000000000001,0,45.093543333333336,-93.26349833333332,NA,42,0.04,AF12
2025-03-16T00:05:48Z,-0.51,-0.24,45.093543333333336,-93.26349833333332,6,42,0.04,AF12
2025-03-16T02:09:30Z,-0.53,0.04,45.079115,-93.26361166666666,7,44,-0.01,AF12
2025-03-16T02:09:31Z,-0.5900000000000001,0.03,45.07907,-93.26361166666666,20,44,-0.01,AF12
2025-03-16T02:09:32Z,-0.55,0.02,45.078985,-93.26361166666666,37,44,-0.01,AF12
2025-03-16T02:09:33Z,-0.4600000000000001,0.03,45.07885666666667,-93.26361166666666,63,44,-0.01,AF12
2025-03-16T02:24:26Z,-0.44500000000000006,0,44.95007,-93.273,3,44,-0.03,AF12
2025-03-16T02:24:27Z,-0.45500000000000007,-0.14,44.950071666666666,-93.27298333333331,15,44,-0.03,AF12
2025-03-16T02:25:03Z,-0.43500000000000005,-0.01,44.950075,-93.26911833333334,22,44,0.01,AF12
2025-03-16T19:35:33Z,-0.42,0,44.94657333333333,-93.10266166666666,4,47,0,AF12
2025-03-18T12:56:43Z,-0.47,0.19,43.07511333333332,-89.51941166666668,NA,67,-0.02,AF12
2025-03-18T13:10:19Z,-0.42,-0.33,43.167651666666686,-89.43207666666669,27,67,-0.05,AF12
2025-03-19T01:56:16Z,-0.4700000000000001,0.27,43.07527166666668,-89.52112,47,74,-0.02,AF12
2025-03-19T01:56:17Z,-0.4300000000000001,0.12,43.07539333333332,-89.521175,60,74,-0.02,AF12
2025-03-19T02:03:30Z,-0.47,-0.33,43.148428333333314,-89.47149,50,74,-0.04,AF12
2025-03-19T02:03:31Z,-0.45,-0.27,43.14854333333332,-89.47139666666669,NA,74,-0.04,AF12
2025-03-19T02:05:26Z,-0.4300000000000001,0.03,43.16879166666668,-89.46192166666668,48,74,-0.03,AF12
2025-03-19T22:47:02Z,-0.4300000000000001,-0.2,43.07514666666668,-89.51268833333332,38,83,-0.05,AF12
2025-03-20T22:42:22Z,-0.44000000000000006,0,43.101705,-89.51833166666668,NA,93,0,AF12
2025-03-20T22:42:23Z,-0.45000000000000007,0,43.1017,-89.518335,4,93,0,AF12
2025-03-21T02:06:36Z,-0.42,0.04,43.07499,-89.52084666666669,10,96,0,AF12
2025-03-21T02:06:52Z,-0.5,-0.35,43.07475666666669,-89.52275833333331,NA,96,0,AF12
2025-03-21T02:06:53Z,-0.4300000000000001,-0.11,43.07463333333332,-89.52275166666668,51,96,0,AF12
2025-03-21T12:35:43Z,-0.4300000000000001,-0.0049999999999999975,43.07513,-89.51293166666667,31,100,-0.035,AF12
2025-03-21T12:35:44Z,-0.47,0.015000000000000005,43.07512833333332,-89.51305666666669,45,100,-0.035,AF12
2025-03-21T12:35:45Z,-0.4300000000000001,0.0050000000000000044,43.07512166666669,-89.51323333333332,67,100,-0.035,AF12
2025-03-22T03:12:42Z,-0.47,-0.009999999999999997,43.08168333333332,-89.42827666666668,47,108,-0.07,AF12
2025-03-22T23:56:32Z,-0.42,0,43.07713666666669,-89.42875833333332,4,121,-0.01,AF12
