iteration,condition_mean,condition_sd,timestep,true_state,speed,belief_a,belief_m,action
99,75,5,12,1,90.11750054242465,0.8988642051802745,0.10113579481972533,0
99,75,5,13,1,92.28100639745558,0.8931886311449806,0.10681136885501939,0
99,75,5,14,1,91.35246391033209,0.8978025807283756,0.10219741927162428,0
99,75,5,15,1,82.82495928066783,0.8964362023798129,0.10356379762018705,0
99,75,5,16,1,94.41408573092384,0.7975961987284544,0.20240380127154559,0
99,75,5,17,1,87.09959168029864,0.8987825250923431,0.10121747490765683,0
99,75,5,18,1,87.49217348025196,0.8732324866522638,0.1267675133477362,0
99,75,5,19,1,92.95476647228762,0.8707751053699966,0.1292248946300033,0
0,80,5,0,0,96.46078518951497,0.9,0.1,0
0,80,5,1,0,76.00235812550835,0.8944387938644531,0.10556120613554694,0
0,80,5,2,0,84.68106976158609,0.7256672927867637,0.27433270721323627,1
0,80,5,3,0,103.61339798802187,0.4667612199814703,0.5332387800185296,0
0,80,5,4,0,98.01336985224951,0.8995158110389552,0.10048418896104484,0
0,80,5,5,0,55.34083180185384,0.8976773314240623,0.1023226685759376,0
0,80,5,6,0,84.25132626288384,0.8999976943987945,0.10000230560120539,0
0,80,5,7,0,67.72964187553453,0.686216941,0.3137830588832738,0
0,80,5,8,0,68.45171722309664,0.8488443854311292,0.1511556145688709,0
0,80,5,9,0,76.15897752907559,0.8712363755086568,0.1287636244913431,0
0,80,5,10,1,90.72021785580439,0.688615775,0.31138422492471285,0
0,80,5,11,1,97.27136753481487,0.6909941748392894,0.30900582516071057,0
0,80,5,12,1,93.80518862573497,0.8858830801040133,0.11411691989598663,0
0,80,5,13,1,90.60837508246414,0.8766208883895962,0.12337911161040385,0
0,80,5,14,1,92.21931616372713,0.8179568233159993,0.1820431766840007,0
0,80,5,15,1,91.66837163687133,0.8266418715728898,0.173358128,0
0,80,5,16,1,97.47039536578804,0.816013547,0.18398645309982703,0
0,80,5,17,1,88.97420868117099,0.8935874813536923,0.10641251864630785,0
0,80,5,18,1,91.56533850825451,0.7903581508845249,0.209641849,0
0,80,5,19,1,85.72952130349138,0.793179511,0.20682048925027813,0
1,80,5,0,0,94.36518045494863,0.9,0.1,0
1,80,5,1,0,60.823653795248866,0.8842290508555066,0.11577094914449339,0
1,80,5,2,0,62.077423716048166,0.89975773,0.10024226976049783,0
1,80,5,3,0,53.90547066765744,0.8995018363194885,0.10049816368051141,0
1,80,5,4,0,82.98111443987018,0.8999994193351039,0.10000058066489613,0
1,80,5,5,0,35.47691954679576,0.6690688017148547,0.3309311982851454,0
1,80,5,6,0,96.17217646,0.8999999999999998,0.10000000000000006,0
1,80,5,7,0,58.581896486573456,0.8935165014654075,0.10648349853459246,0
1,80,5,8,0,74.78558644085648,0.8999604023475551,0.10003959765244494,0
1,80,5,9,0,66.25944436783885,0.7646145772014716,0.23538542279852834,0
1,80,5,10,1,97.31053968522487,0.8829095930726787,0.1170904069273212,0
1,80,5,11,1,79.69929645251173,0.8958540373652705,0.10414596263472962,0
1,80,5,12,1,88.38791397993246,0.6598023581588865,0.3401976418411134,0
1,80,5,13,1,88.07972822665792,0.5437395649362798,0.4562604350637202,1
1,80,5,14,1,95.66884721167719,0.4318787032478315,0.5681212967521685,0
1,80,5,15,1,84.50054366342985,0.8106210111991704,0.1893789888008295,0
1,80,5,16,1,89.13785896224782,0.5582389008234446,0.4417610991765552,0
1,80,5,17,1,85.61070791039315,0.4983017966924967,0.5016982033075033,1
1,80,5,18,1,90.21106873357796,0.31243560633468764,0.6875643936653123,1
1,80,5,19,1,92.91407607,0.3637143480267454,0.6362856519732546,0
2,80,5,0,0,63.74863228891794,0.9,0.1,0
2,80,5,1,0,69.15599759160506,0.8985247047790461,0.10147529522095394,0
2,80,5,2,0,37.95705856497319,0.8749661714747391,0.12503382852526101,0
2,80,5,3,0,94.60406212607482,0.8999999999999987,0.10000000000000148,0
2,80,5,4,0,43.09846622207705,0.8858762385968484,0.11412376140315167,0
2,80,5,5,0,57.37378951515694,0.8999999999977044,0.10000000000229545,0
2,80,5,6,0,77.54322125737065,0.8999864131959664,0.10001358680403369,0
2,80,5,7,0,51.32067870089153,0.6991166169300176,0.30088338306998236,0
2,80,5,8,0,54.130716717064914,0.8999998390745242,0.10000016092547578,0
2,80,5,9,0,56.36488577609726,0.8999992818015062,0.10000071819849371,0
2,80,5,10,1,92.75727022273212,0.8999943337328524,0.10000566626714757,0
2,80,5,11,1,101.4610400640748,0.8687466261197296,0.13125337388027028,0
2,80,5,12,1,90.20769696499202,0.8996734205522435,0.10032657944775653,0
2,80,5,13,1,84.41037277443242,0.825190109,0.17480989130923485,0
2,80,5,14,1,92.69529160290395,0.575265587,0.4247344128961102,0
2,80,5,15,1,87.01920150096767,0.7264427859428966,0.2735572140571034,0
2,80,5,16,1,89.90434751739424,0.543773319,0.45622668060108795,0
2,80,5,17,1,95.87500609750145,0.5316229903912253,0.4683770096087748,0
2,80,5,18,1,86.26064525353068,0.8436795175376793,0.15632048246232058,0
2,80,5,19,1,90.04512625486663,0.6491628474487232,0.350837153,0
3,80,5,0,0,96.82942710145478,0.9,0.1,0
3,80,5,1,0,76.54764775767984,0.8954492215706681,0.10455077842933186,0
3,80,5,2,0,71.44746202108013,0.7136995311478627,0.2863004688521373,0
3,80,5,3,0,42.04760944953264,0.7250142828316601,0.27498571716833997,0
3,80,5,4,0,65.83917696228401,0.8999999999984071,0.10000000000159301,0
3,80,5,5,0,64.67861531,0.8950090060433703,0.1049909939566296,0
3,80,5,6,0,68.75887778,0.8972684344631727,0.10273156553682725,0
3,80,5,7,0,60.59498984764229,0.8785656149329851,0.12143438506701484,0
3,80,5,8,0,69.34272746536108,0.8997835696586678,0.10021643034133229,0
3,80,5,9,0,62.84172954460746,0.8733205221201054,0.12667947787989464,0
3,80,5,10,1,83.43067623318659,0.8989199858187895,0.10108001418121051,0
3,80,5,11,1,94.42311190249792,0.672230683,0.3277693174066229,0
3,80,5,12,1,94.40659021103765,0.8367219815785264,0.16327801842147363,0
3,80,5,13,1,98.54786531826474,0.8732142209003327,0.12678577909966732,0
3,80,5,14,1,90.25016821,0.8978154509076876,0.10218454909231242,0
3,80,5,15,1,87.97661292699554,0.8247237311936679,0.17527626880633213,0
3,80,5,16,1,87.27320026190235,0.6855491559866476,0.31445084401335244,0
3,80,5,17,1,82.26761342208516,0.5151405847795496,0.48485941522045034,1
3,80,5,18,1,94.91183717,0.2754575894305772,0.7245424105694227,0
3,80,5,19,1,84.49466184944262,0.685228635,0.314771365,1
4,80,5,0,0,70.75842560714409,0.9,0.1,0
4,80,5,1,0,77.49926999856743,0.8543764718262673,0.14562352817373284,0
4,80,5,2,0,55.06136603339702,0.6293515941554927,0.3706484058445072,0
4,80,5,3,0,80.40397762436967,0.8999908042661543,0.10000919573384562,0
4,80,5,4,0,63.72547719959635,0.6623348316837198,0.33766516831628035,0
4,80,5,5,0,46.23134147331814,0.8933708745880684,0.10662912541193166,0
4,80,5,6,0,60.28439849317224,0.9,0.10000000012519107,0
4,80,5,7,0,78.97862760951065,0.8998617249201778,0.10013827507982205,0
4,80,5,8,0,74.98375048914947,0.6750849112458274,0.32491508875417285,0
4,80,5,9,0,52.78785051,0.516135728,0.48386427151639194,0
4,80,5,10,1,93.09334844513441,0.8999983924011606,0.10000160759883925,0
4,80,5,11,1,89.56006535829863,0.8726785944528235,0.12732140554717641,0
4,80,5,12,1,92.12536198243511,0.7869007155648594,0.21309928443514053,0
4,80,5,13,1,91.66126572686167,0.8095931375797406,0.19040686242025945,0
4,80,5,14,1,84.21591869540428,0.8067809663229646,0.19321903367703522,0
4,80,5,15,1,91.75498576541266,0.5471795295866233,0.45282047041337653,0
4,80,5,16,1,86.96556358451299,0.6524124542835411,0.3475875457164589,1
4,80,5,17,1,97.73489664507863,0.47240522863602474,0.5275947713639753,0
4,80,5,18,1,93.61670804,0.8734553513028063,0.12654464869719384,0
4,80,5,19,1,90.23067783615082,0.8716006889118635,0.12839931108813657,0
5,80,5,0,0,76.61841230327562,0.9,0.1,0
5,80,5,1,0,65.03694772158869,0.7190512396387511,0.28094876036124905,0
5,80,5,2,0,106.4615678051167,0.888906289,0.11109371103620702,0
5,80,5,3,0,66.21861805595384,0.8999952345666531,0.10000476543334684,0
5,80,5,4,0,71.64414762367274,0.893879658,0.10612034213867497,0
5,80,5,5,0,93.73721675592346,0.8348385831835795,0.16516141681642046,0
5,80,5,6,0,56.36151392715637,0.8636113507939395,0.13638864920606064,0
5,80,5,7,0,61.125450131045675,0.8999919703073846,0.1000080296926154,0
5,80,5,8,0,72.81404838755553,0.8997444115051081,0.10025558849489194,0
5,80,5,9,0,65.05195063330962,0.8135692646125867,0.18643073538741328,0
5,80,5,10,1,84.03617693789097,0.8933998536664772,0.10660014633352276,0
5,80,5,11,1,88.97561744706206,0.6712736586744148,0.32872634132558515,0
5,80,5,12,1,88.20585526499379,0.5840125972702004,0.4159874027297996,1
5,80,5,13,1,93.01735801304747,0.4702179980908781,0.5297820019091218,0
5,80,5,14,1,81.67605735264152,0.6838734443336891,0.3161265556663109,1
5,80,5,15,1,86.49910481155024,0.38829667757255193,0.6117033224274481,1
5,80,5,16,1,95.75695504743585,0.26955385992330105,0.73044614,0
5,80,5,17,1,99.28665503615656,0.7412214979633835,0.25877850203661656,0
5,80,5,18,1,82.44410221155817,0.8967021095162863,0.10329789048371392,0
5,80,5,19,1,93.22423755,0.6584086612975976,0.34159133870240244,0
6,80,5,0,0,65.32324489768725,0.9,0.1,0
6,80,5,1,0,80.93505885418756,0.8962499746153499,0.10375002538465006,0
6,80,5,2,0,73.26731182114003,0.6535829214063341,0.3464170785936658,0
6,80,5,3,0,56.51362305179291,0.5826090288433476,0.41739097115665236,0
6,80,5,4,0,32.69829022558203,0.8999583450906623,0.10004165490933771,0
6,80,5,5,0,83.69877281853832,0.9,0.1,0
6,80,5,6,0,86.90595588957748,0.6777304418979601,0.32226955810204005,0
6,80,5,7,0,47.28860157054676,0.49269225786968485,0.5073077421303152,0
6,80,5,8,0,94.58936624406536,0.8999999960508711,0.1000000039491289,0
6,80,5,9,0,63.55159595490478,0.8857791526512643,0.11422084734873575,0
6,80,5,10,1,103.15640278631909,0.8984865362277231,0.10151346377227694,0
6,80,5,11,1,93.00911124977931,0.899931352,0.10006864764541885,0
6,80,5,12,1,88.32059192528878,0.8717100469691966,0.12828995303080348,0
6,80,5,13,1,96.18868921612824,0.7487754509427846,0.25122454905721525,0
6,80,5,14,1,90.55564083383749,0.880901653,0.11909834688868598,0
6,80,5,15,1,90.64575623951758,0.8196121908021736,0.18038780919782627,0
6,80,5,16,1,90.38063806107668,0.7799934027970138,0.22000659720298615,0
6,80,5,17,1,89.22435920720694,0.7416357760016874,0.25836422399831255,0
6,80,5,18,1,93.17112671583962,0.6581604102405815,0.34183958975941864,0
6,80,5,19,1,94.05327501713035,0.7896904910172824,0.21030950898271766,0
7,80,5,0,0,95.35788555700535,0.9,0.1,0
7,80,5,1,0,63.01093944188751,0.8901715291679828,0.10982847083201731,0
7,80,5,2,0,70.49230245517876,0.8989742419923928,0.10102575800760716,0
7,80,5,3,0,76.11274424494762,0.8580652350998822,0.14193476490011778,0
7,80,5,4,0,58.16615457061392,0.672014233,0.32798576653334693,0
7,80,5,5,0,70.03098359358923,0.8998843707342845,0.10011562926571534,0
7,80,5,6,0,69.98664421213103,0.8650141891887695,0.13498581081123057,0
7,80,5,7,0,43.67913540481869,0.8525731394315278,0.14742686056847226,0
7,80,5,8,0,85.26487008,0.8999999999932671,0.10000000000673274,0
7,80,5,9,0,79.00747773879324,0.7054342063606172,0.29456579363938273,1
7,80,5,10,1,86.87285513,0.42376405461193345,0.5762359453880666,1
7,80,5,11,1,89.14225869,0.30071044825332227,0.6992895517466778,1
7,80,5,12,1,92.52649687098376,0.3020198473962523,0.6979801526037478,0
7,80,5,13,1,88.69321792404176,0.5148533690067565,0.4851466309932435,1
7,80,5,14,1,88.78625460663727,0.43961198609775093,0.5603880139022489,1
7,80,5,15,1,82.73379293754604,0.3868409483329908,0.6131590516670092,1
7,80,5,16,1,92.77290155945944,0.21642563177020246,0.7835743682297976,1
7,80,5,17,1,90.61940452643519,0.44539373818438693,0.5546062618156131,0
7,80,5,18,1,91.37229961879981,0.4985446828508798,0.5014553171491204,0
7,80,5,19,1,82.36737734,0.5917566512894066,0.40824334871059337,1
8,80,5,0,0,71.36807075,0.9,0.1,0
8,80,5,1,0,86.36924099908165,0.8438940729039577,0.15610592709604232,0
8,80,5,2,0,40.79544536,0.6527960651855218,0.34720393481447825,0
8,80,5,3,0,49.20475701644591,0.8999999999996208,0.10000000000037927,0
8,80,5,4,0,35.552626386967546,0.8999999959627947,0.10000000403720528,0
8,80,5,5,0,106.14751455012312,0.9,0.1,0
8,80,5,6,0,95.91754252869879,0.8999943956221329,0.10000560437786697,0
8,80,5,7,0,103.06834426834202,0.8925953476301128,0.1074046523698872,0
8,80,5,8,0,81.92241459022601,0.89992171,0.10007828966860087,0
8,80,5,9,0,84.64631644601411,0.6614227073790235,0.3385772926209764,1
8,80,5,10,1,84.08286426333493,0.40695382349975134,0.5930461765002485,1
8,80,5,11,1,99.58181805267739,0.23635155651457018,0.7636484434854297,0
8,80,5,12,1,84.38336599724431,0.8754545165761028,0.12454548342389714,0
8,80,5,13,1,86.67982265207948,0.6478542244416455,0.35214577555835436,1
8,80,5,14,1,88.10820715,0.4571945249258316,0.5428054750741684,1
8,80,5,15,1,86.04192364251831,0.36828166701856874,0.6317183329814311,1
8,80,5,16,1,94.29774054590186,0.24834373971746077,0.7516562602825393,0
8,80,5,17,1,88.84605502257207,0.611098057,0.38890194315459603,0
8,80,5,18,1,89.67169485947603,0.5257835223341245,0.47421647766587555,0
8,80,5,19,1,88.95681882633922,0.5031001903740396,0.4968998096259603,1
9,80,5,0,0,70.01662832068317,0.9,0.1,0
9,80,5,1,0,65.65683896124702,0.865248101,0.13475189907684695,0
9,80,5,2,0,53.25900545403378,0.893683855,0.10631614485656397,0
9,80,5,3,0,69.80675864881309,0.899999673,0.10000032733543696,0
9,80,5,4,0,64.32457803688123,0.867954356,0.13204564350237502,0
9,80,5,5,0,62.78296955684644,0.8971313489530981,0.10286865104690197,0
9,80,5,6,0,47.24003231806492,0.8991782591123327,0.10082174088766711,0
9,80,5,7,0,62.63692028,0.8999999995944679,0.10000000040553202,0
9,80,5,8,0,66.38979132245991,0.8992767194970599,0.10072328050294005,0
9,80,5,9,0,60.28078809667594,0.8932486455656726,0.10675135443432744,0
9,80,5,10,1,93.17945540123416,0.8998516754429776,0.10014832455702237,0
9,80,5,11,1,98.70058652642588,0.8735812000624651,0.1264187999375348,0
9,80,5,12,1,91.48341108855702,0.8980182087004175,0.10198179129958254,0
9,80,5,13,1,93.53751830925944,0.8490766955568669,0.15092330444313304,0
9,80,5,14,1,99.11407881559118,0.8642692863189511,0.135730714,0
9,80,5,15,1,92.15384514749447,0.8983403662877181,0.10165963371228184,0
9,80,5,16,1,97.71364812744044,0.8599823527480053,0.14001764725199484,0
9,80,5,17,1,85.49639414291656,0.8959677260784437,0.10403227392155624,0
9,80,5,18,1,89.31437494810997,0.7039552836542362,0.29604471634576385,0
9,80,5,19,1,96.48789506040025,0.6298746903080289,0.3701253096919711,0
10,80,5,0,0,89.97379756194277,0.9,0.1,0
10,80,5,1,0,80.72918461597608,0.8203133126022958,0.17968668739770408,0
10,80,5,2,0,46.81899561833098,0.5348477454406033,0.46515225455939674,0
10,80,5,3,0,69.87424225107216,0.8999999981154911,0.10000000188450883,0
10,80,5,4,0,79.32003961,0.867101641,0.13289835928460203,0
10,80,5,5,0,59.198716589216545,0.6152750153378799,0.3847249846621199,0
10,80,5,6,0,73.98267378538179,0.8996608615384154,0.10033913846158461,0
10,80,5,7,0,71.62822788572454,0.7849289990738746,0.2150710009261254,0
10,80,5,8,0,70.06437146401049,0.7647012890949437,0.23529871090505633,0
10,80,5,9,0,67.38099684110588,0.8091085161163144,0.1908914838836855,0
10,80,5,10,1,92.16513094976798,0.8768927936451093,0.12310720635489074,0
10,80,5,11,1,96.01518686906105,0.851145956,0.14885404441870712,0
10,80,5,12,1,85.17467164741619,0.8889769831957209,0.1110230168042789,0
10,80,5,13,1,95.14137038991352,0.6857192446007585,0.31428075539924155,0
10,80,5,14,1,91.14315065,0.8567546795686681,0.14324532043133192,0
10,80,5,15,1,92.22568806415174,0.8187491049150126,0.18125089508498737,0
10,80,5,16,1,84.31698894084478,0.8271609826994616,0.1728390173005385,0
10,80,5,17,1,90.67568439224318,0.5759185177414924,0.42408148225850767,0
10,80,5,18,1,97.42268500918291,0.604866968,0.3951330319075371,0
10,80,5,19,1,84.60097557107362,0.8812014550191316,0.11879854498086848,0
11,80,5,0,0,96.24182112,0.9,0.1,0
11,80,5,1,0,65.70890505,0.8937503988584004,0.10624960114159951,0
11,80,5,2,0,62.731523016682836,0.8950292699789083,0.10497073002109172,0
11,80,5,3,0,30.200221611077815,0.899187445,0.10081255528115197,0
11,80,5,4,0,69.87573055940597,0.9,0.1,0
11,80,5,5,0,65.20552954353552,0.867082648,0.13291735231754293,0
11,80,5,6,0,61.95055956647905,0.8951677432858397,0.10483225671416038,0
11,80,5,7,0,74.73104002638546,0.8995198642499023,0.10048013575009777,0
11,80,5,8,0,76.31576074383217,0.765479156,0.23452084385159894,0
11,80,5,9,0,54.015955293267496,0.5531195401639053,0.44688045983609465,0
11,80,5,10,1,85.56880165022264,0.8999953259136589,0.10000467408634117,0
11,80,5,11,1,87.62133253658303,0.7119801513627839,0.288019849,0
11,80,5,12,1,93.44841155100711,0.5552598276004935,0.44474017239950636,0
11,80,5,13,1,92.80596088016641,0.7562762901578582,0.2437237098421418,0
11,80,5,14,1,83.47225745,0.8171169086863267,0.18288309131367325,0
11,80,5,15,1,84.40262369200191,0.547005232,0.45299476752320006,1
11,80,5,16,1,93.68418696,0.31778356376303113,0.6822164362369687,0
11,80,5,17,1,97.87317036552142,0.6230818215642515,0.3769181784357484,0
11,80,5,18,1,89.84462456,0.8865220677312496,0.11347793226875025,0
11,80,5,19,1,86.58276686267381,0.8063285134248739,0.19367148657512617,0
12,80,5,0,0,77.09478747234968,0.9,0.1,0
12,80,5,1,0,59.77861180840832,0.7084199606445137,0.29158003935548626,0
12,80,5,2,0,73.63659245035717,0.8996503616195853,0.10034963838041454,0
12,80,5,3,0,44.48896548942503,0.7936474299886738,0.20635257001132631,0
12,80,5,4,0,81.29714251,0.8999999999704815,0.10000000002951845,0
12,80,5,5,0,46.97917989687934,0.6602273999006151,0.3397726000993849,0
12,80,5,6,0,70.07690617198409,0.8999999986438898,0.10000000135611012,0
12,80,5,7,0,68.19658494765713,0.8644411153065541,0.13555888469344585,0
12,80,5,8,0,57.89527182140573,0.8772953263435124,0.1227046736564877,0
12,80,5,9,0,113.07729092483375,0.8999735008502039,0.10002649914979614,0
12,80,5,10,1,87.01088540296828,0.8999999948276135,0.1000000051723866,0
12,80,5,11,1,92.36228496767879,0.7465923870567954,0.2534076129432045,0
12,80,5,12,1,95.47978059004281,0.7983476974094484,0.20165230259055156,0
12,80,5,13,1,83.92415599453892,0.8792775526844017,0.12072244731559831,0
12,80,5,14,1,96.71178186,0.6457989302631367,0.35420106973686327,0
12,80,5,15,1,89.38925106165838,0.8765976467230341,0.12340235327696597,0
12,80,5,16,1,95.06257738488587,0.7855140933057371,0.2144859066942629,0
12,80,5,17,1,85.43065426647065,0.8726538710486258,0.12734612895137404,0
12,80,5,18,1,84.85234896312751,0.6665728435634414,0.3334271564365587,1
12,80,5,19,1,96.04898224815844,0.4162210645647226,0.5837789354352774,0
13,80,5,0,0,59.31414006924118,0.9,0.1,0
13,80,5,1,0,81.30649567989555,0.8999340216638594,0.10006597833614057,0
13,80,5,2,0,69.33245382,0.6601072195268265,0.3398927804731736,0
13,80,5,3,0,76.77718508118684,0.7903684589014046,0.2096315410985954,0
13,80,5,4,0,90.17652562676514,0.5662245752941537,0.4337754247058464,0
13,80,5,5,0,77.98506832,0.5662706092741026,0.43372939072589733,1
13,80,5,6,0,90.2528185,0.3324829584144473,0.6675170415855528,1
13,80,5,7,0,82.91817061253981,0.38261777592130697,0.617382224,1
13,80,5,8,0,92.18028606153845,0.2156805613677354,0.7843194386322647,1
13,80,5,9,0,54.31934304192199,0.39908686991162906,0.60091313,0
13,80,5,10,1,86.05505487524225,0.899988334,0.10001166648053093,0
13,80,5,11,1,83.69197027340465,0.7230756666573991,0.276924333,1
13,80,5,12,1,92.81423392640515,0.4438080923301464,0.5561919076698536,0
13,80,5,13,1,88.78336874057219,0.6525124286479054,0.3474875713520946,0
13,80,5,14,1,94.56870352429839,0.5576766408581931,0.4423233591418067,0
13,80,5,15,1,91.58675461368168,0.8076764572848394,0.1923235427151605,0
13,80,5,16,1,90.6365164,0.8034468772704784,0.1965531227295217,0
13,80,5,17,1,100.75191483690557,0.7684645752730447,0.23153542472695535,0
13,80,5,18,1,93.03144328,0.8989265346967974,0.10107346530320259,0
13,80,5,19,1,89.86614175,0.8716619111146138,0.12833808888538614,0
14,80,5,0,0,93.27008666879594,0.9,0.1,0
14,80,5,1,0,71.18779036913233,0.8745899683553977,0.12541003164460227,0
14,80,5,2,0,72.60964792684254,0.8330654563915301,0.166934544,0
14,80,5,3,0,68.91495150750735,0.7640545172824076,0.23594548271759236,0
14,80,5,4,0,39.935058997417215,0.8410498537942688,0.1589501462057313,0
14,80,5,5,0,72.17016719785474,0.8999999999999613,0.10000000000003856,0
14,80,5,6,0,47.48247066554357,0.8280417357444676,0.17195826425553246,0
14,80,5,7,0,73.16664176426565,0.8999999989941005,0.10000000100589947,0
14,80,5,8,0,61.62692416935886,0.8054931191411269,0.19450688085887308,0
14,80,5,9,0,86.26793597325708,0.8992089185242385,0.1007910814757616,0
14,80,5,10,1,89.06855437987996,0.7269779074063973,0.27302209259360266,0
14,80,5,11,1,90.07330687,0.6376420040451846,0.36235799595481544,0
14,80,5,12,1,84.62215265281658,0.6166248387488436,0.38337516125115645,1
14,80,5,13,1,93.21126037108438,0.3705812880607331,0.629418712,0
14,80,5,14,1,89.09831644335785,0.6283351306439001,0.37166486935609977,0
14,80,5,15,1,93.10150126687589,0.5539708729443378,0.44602912705566244,0
14,80,5,16,1,94.05487167309074,0.7372761048415734,0.26272389515842665,0
14,80,5,17,1,93.88967933198771,0.8445952370026425,0.15540476299735756,0
14,80,5,18,1,88.81255161028884,0.8681948888622611,0.13180511113773885,0
14,80,5,19,1,80.54043827346145,0.7603037478268861,0.23969625217311397,1
15,80,5,0,0,65.31507277684683,0.9,0.1,0
15,80,5,1,0,75.08927059069276,0.8962672123121587,0.10373278768784126,0
15,80,5,2,0,67.66137199,0.751966704,0.24803329559274712,0
15,80,5,3,0,62.47315490053377,0.8635903585786671,0.13640964142133288,0
15,80,5,4,0,73.53353337589029,0.8990780596233515,0.10092194037664852,0
15,80,5,5,0,43.545921147936845,0.7956383535552497,0.20436164644475024,0
15,80,5,6,0,53.56206934082931,0.8999999999916322,0.10000000000836778,0
15,80,5,7,0,53.683513877830734,0.8999995873157635,0.10000041268423653,0
15,80,5,8,0,65.42244921768261,0.8999995350256146,0.10000046497438538,0
15,80,5,9,0,62.89377442065732,0.8960350204309797,0.10396497956902029,0
15,80,5,10,1,88.99702730738721,0.8991060092033804,0.1008939907966196,0
15,80,5,11,1,91.77598386507316,0.7964261688103478,0.2035738311896522,0
15,80,5,12,1,93.44758861613809,0.8033880287945393,0.19661197120546067,0
15,80,5,13,1,92.05294837684434,0.8498094327308747,0.15019056726912514,0
15,80,5,14,1,87.17510781318278,0.8369868859482856,0.1630131140517145,0
15,80,5,15,1,92.99695345077984,0.6706436742252768,0.32935632577472307,0
15,80,5,16,1,89.18531847394435,0.7880353747010922,0.21196462529890786,0
15,80,5,17,1,98.00107251216492,0.6977948935315823,0.3022051064684176,0
15,80,5,18,1,93.40813602171694,0.8910048940922493,0.10899510590775065,0
15,80,5,19,1,90.07440050665329,0.8736678135193541,0.12633218648064592,0
16,80,5,0,0,71.91923081700904,0.9,0.1,0
16,80,5,1,0,47.072898117611736,0.8332421104821517,0.16675788951784837,0
16,80,5,2,0,61.08298029993041,0.8999999994089248,0.10000000059107526,0
16,80,5,3,0,70.99495560618878,0.899752089,0.10024791059849786,0
16,80,5,4,0,51.467576901390345,0.8503470201796649,0.1496529798203351,0
16,80,5,5,0,60.679470873059756,0.8999999230889522,0.1000000769110479,0
16,80,5,6,0,56.665783014083615,0.8998148962044218,0.10018510379557825,0
16,80,5,7,0,77.48364783314013,0.8999926020647778,0.1000073979352223,0
16,80,5,8,0,58.19654347028664,0.7003152610469758,0.2996847389530242,0
16,80,5,9,0,71.78115346,0.8998960573821255,0.10010394261787443,0
16,80,5,10,1,86.21568432233445,0.8359440193809231,0.16405598061907678,0
16,80,5,11,1,92.46683454385955,0.6377519281687604,0.36224807183123975,0
16,80,5,12,1,85.80297843,0.7484612898725469,0.2515387101274532,0
16,80,5,13,1,84.92489072935797,0.5220449892866783,0.4779550107133217,1
16,80,5,14,1,88.28740157510094,0.311976826,0.6880231744440009,1
16,80,5,15,1,99.42232004181791,0.2769084507984051,0.7230915492015948,0
16,80,5,16,1,88.64543545309236,0.8779285882458224,0.1220714117541776,0
16,80,5,17,1,82.74140330750075,0.7652405368314632,0.2347594631685367,1
16,80,5,18,1,84.59920519443577,0.47454630391977987,0.5254536960802201,1
16,80,5,19,1,102.82538281357105,0.27800800371643475,0.721991996,0
17,80,5,0,0,74.14398835031979,0.9,0.1,0
17,80,5,1,0,42.18057881790242,0.781189254,0.21881074596771094,0
17,80,5,2,0,79.35851666989534,0.8999999999985845,0.10000000000141555,0
17,80,5,3,0,87.17966934358135,0.6707627298528608,0.3292372701471393,0
17,80,5,4,0,85.55785702341824,0.497621741,0.502378259,1
17,80,5,5,0,98.29958394672411,0.31074472356186955,0.6892552764381303,0
17,80,5,6,0,68.32452565,0.8628656665086688,0.1371343334913313,0
17,80,5,7,0,64.56847992401427,0.8756408377339716,0.1243591622660285,0
17,80,5,8,0,72.23012567567866,0.8969028406559884,0.10309715934401156,0
17,80,5,9,0,63.43325271228051,0.8244781934308372,0.17552180656916289,0
17,80,5,10,1,100.85628498753321,0.8976835829404691,0.102316417,0
17,80,5,11,1,95.76155125311827,0.8996220101150242,0.10037798988497593,0
17,80,5,12,1,80.90593830348585,0.891944649,0.108055351,0
17,80,5,13,1,89.30975329575179,0.6458210605729723,0.35417893942702766,0
17,80,5,14,1,92.69919806928837,0.5802842242658753,0.41971577573412466,0
17,80,5,15,1,81.12358856,0.7294358710483445,0.2705641289516555,1
17,80,5,16,1,96.57438267940185,0.4294328960392059,0.570567104,0
17,80,5,17,1,87.63275976462974,0.8416326382525126,0.15836736174748747,0
17,80,5,18,1,84.53885049636408,0.6920162105141915,0.30798378948580857,1
17,80,5,19,1,88.74986279131124,0.4313354315239771,0.5686645684760228,1
18,80,5,0,0,71.19142665709306,0.9,0.1,0
18,80,5,1,0,102.85303536121333,0.8470743758691235,0.15292562413087663,0
18,80,5,2,0,67.97661780087594,0.8998613104777614,0.10013868952223866,0
18,80,5,3,0,72.40776973682303,0.8853142841257619,0.11468571587423819,0
18,80,5,4,0,76.64046764806119,0.8115565186364488,0.18844348136355105,0
18,80,5,5,0,79.35087161292418,0.5959498347538503,0.40405016524614956,1
18,80,5,6,0,85.13355229156552,0.3319189857922914,0.6680810142077087,1
18,80,5,7,0,75.91373185868062,0.21544184,0.78455816,1
18,80,5,8,0,64.95419945197587,0.18460766008834747,0.8153923399116526,0
18,80,5,9,0,60.31140305776904,0.7947209131997621,0.20527908680023776,0
18,80,5,10,1,94.02728852519844,0.8996720932176122,0.10032790678238773,0
